"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,6591,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,6714,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,7265,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,7601,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,7797,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,8298.112592,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,8843.373268,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,9497.566454,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,10286.019,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,10930.618,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,6665.141,,
"CZE","Czech Republic","T-PASS-RL-TOT","Rail passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,6820.176,,
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,4250,,
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,4458,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,4583,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,4711,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,4855,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,5145,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,5455,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,5730,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,5587,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,5647,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,5596,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,5392,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,5454,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,5611,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,5899,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,6296,"E","Estimated value"
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,7301,,
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,7984,,
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,8235,,
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,8167,,
"ISL","Iceland","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,6316,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,93119,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,94410,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,96150,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,97283,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,98501,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,100081,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,101361,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,103191,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,105402.68420978,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,108810.25900815,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,111596.38732119,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,112871.14941234,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,114249.57077969,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,115809.44048167,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,117730.36984897,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,119547.08360765,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,122087.7072384,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,123968.541618,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,124944.24281709,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,127303.43633,,
"CHE","Switzerland","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,99678.5984735,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,29873,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,30500,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,30600,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,30632,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,30721,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,30819,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,31084,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,30193,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,30128,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,22740,,
"HRV","Croatia","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,26069,,
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,171953,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,172583,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,175127,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,176200,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,181528,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,179564,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,179519,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,182151,"E","Estimated value"
"NLD","Netherlands","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,178549,"E","Estimated value"
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,829307,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,855098,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,863412,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,863314,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,865890,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,858149,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,860469,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,867887,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,859331,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,858998,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,866108,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,870125,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,927328,"B","Break"
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,932873,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,944326,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,956066,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,969224,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,983605,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,979738,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,980236,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,782915,,
"FRA","France","T-PASS-TOT-INLD","Total inland passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,855999,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,5424,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,5508,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,6188,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,6600,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,6570,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,6998,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,7430,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,7091,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,6478,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,7402,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,7924,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,7998,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,7653,,
"ALB","Albania","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,8662,,
"MKD","North Macedonia","T-PASS-TOT-INLD","Total inland passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,6695,"E","Estimated value"
"MKD","North Macedonia","T-PASS-TOT-INLD","Total inland passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,6470,"E","Estimated value"
"MKD","North Macedonia","T-PASS-TOT-INLD","Total inland passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,6689,"E","Estimated value"
"MKD","North Macedonia","T-PASS-TOT-INLD","Total inland passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,6876,"E","Estimated value"
"MKD","North Macedonia","T-PASS-TOT-INLD","Total inland passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,6116,"E","Estimated value"
"MKD","North Macedonia","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,5816,"E","Estimated value"
